Datetime,Serving_Cell_Id, Call_Id, plmnIdReserved,plmnId,mmeGroupId,mmeCode,mtmsi,mmeUeS1apId,enodebUeSiapId
2025-02-27 05:36:31.600,6436096,829019830,0,[B@47747fb9,32769,8,3407545797,595631704,1664571,
2025-02-27 05:36:31.895,6436097,15941524,0,[B@3113a37,32769,40,4121517898,907019825,788799,
2025-02-27 05:36:31.925,6436238,15941525,0,[B@213e3629,32769,16,4019867705,125838854,809270,
2025-02-27 05:36:32.035,6436098,15797244,0,[B@4e9658b5,32769,8,3440463946,163607440,164948,
2025-02-27 05:36:32.075,6436096,15887020,0,[B@2a7b6f69,32769,8,3248183503,163593427,1342742,
2025-02-27 05:36:31.985,6436098,16291574,0,[B@20312893,32769,56,3700416500,546312686,2299058,
2025-02-27 05:36:32.272,6436138,829019832,0,[B@70eecdc2,32769,56,3399360453,543164108,2685989,
2025-02-27 05:36:32.015,6436096,829019831,0,[B@c41709a,32769,56,3583793248,532683275,149573,
2025-02-27 05:36:32.115,6436238,15887021,0,[B@7db0565c,32769,56,3349788192,542119602,1406861,
2025-02-27 05:36:32.135,6436097,15941526,0,[B@54ec8cc9,32769,16,3458466568,125860945,820554,
2025-02-27 05:36:32.515,6436096,15797245,0,[B@52eacb4b,32769,56,3820176151,545789191,231320,
2025-02-27 05:36:32.565,6436097,16291575,0,[B@5528a42c,32769,16,3534686121,125845172,2311041,
2025-02-27 05:36:32.625,6436098,16169109,0,[B@2a551a63,32769,40,3486497306,419958228,2738265,
2025-02-27 05:36:32.655,6436097,15887022,0,[B@1a6f5124,32769,40,3807645242,279973625,1441929,
2025-02-27 05:36:32.735,6436096,15797246,0,[B@1edb61b1,32769,8,3491684310,163629287,283762,
2025-02-27 05:36:32.717,6436096,829019833,0,[B@ec2bf82,32769,40,3941660192,605558673,271031,
2025-02-27 05:36:32.775,6436097,15941527,0,[B@cc62a3b,32769,16,4178278204,125835261,843080,
2025-02-27 05:36:32.937,6436098,829019834,0,[B@6cc0bcf6,32769,16,3257577784,46154190,1452258,
2025-02-27 05:36:32.935,6436096,16291576,0,[B@29539e36,32769,8,3257240359,163622266,2344526,
2025-02-27 05:36:32.995,6436097,16169110,0,[B@32f61a31,32769,16,3240141194,125924786,2755097,
2025-02-27 05:36:33.065,6436097,16169111,0,[B@f5c79a6,32769,40,4022216067,904927338,2793556,
2025-02-27 05:36:33.075,6436238,16169112,0,[B@669253b7,32769,8,4236985345,163648735,2818154,
2025-02-27 05:36:33.204,6436098,829019835,0,[B@5305c37d,32769,16,4087046014,314639152,315430,
2025-02-27 05:36:33.455,6436238,15797247,0,[B@51a06cbe,32769,8,3240098055,163674157,1345,
2025-02-27 05:36:33.595,6436238,15887023,0,[B@3dddbe65,32769,40,4125701433,137369261,1491178,
2025-02-27 05:36:33.975,6436238,15941528,0,[B@49a64d82,32769,16,3540725800,125892350,909878,
2025-02-27 05:36:34.188,6436096,829019836,0,[B@344561e0,32769,40,3858069579,904929231,69187,
2025-02-27 05:36:34.375,6436096,15797248,0,[B@66d23e4a,32769,40,3890009743,137363725,111169,
2025-02-27 05:36:33.895,6436238,16291577,0,[B@36ac8a63,32769,56,3387174274,546836766,2015269,
2025-02-27 05:36:34.535,6436098,15941529,0,[B@4d9d1b69,32769,8,3641202745,163633016,919992,
2025-02-27 05:36:34.555,6436238,15797249,0,[B@52c8295b,32769,8,4178836626,163637325,166742,
2025-02-27 05:36:34.725,6436097,16169113,0,[B@251f7d26,32769,40,3606973570,279973416,2858256,
2025-02-27 05:36:34.755,6436098,15887024,0,[B@77b21474,32769,8,3408653972,163645485,1555661,
2025-02-27 05:36:34.935,6436096,15941530,0,[B@52d10fb8,32769,8,3994821968,163590877,672590,
2025-02-27 05:36:34.935,6436096,15797250,0,[B@41c07648,32769,16,3255096624,125832429,214603,
2025-02-27 05:36:34.889,6436096,829019837,0,[B@1fe8d51b,32769,24,3545133425,30934624,968619,
2025-02-27 05:36:34.945,6436096,16291578,0,[B@781e7326,32769,40,3654675044,558368996,2061032,
2025-02-27 05:36:34.965,6436096,16169114,0,[B@22680f52,32769,8,3910849463,163658699,2903693,
2025-02-27 05:36:35.122,6436097,829019838,0,[B@60d84f61,32769,8,4294967295,423681935,2964770,
2025-02-27 05:36:35.435,6436238,15797251,0,[B@39c11e6c,32769,56,3399895614,547357189,267369,
2025-02-27 05:36:35.715,6436238,16291579,0,[B@324dcd31,32769,40,4294352608,184030126,2103667,
2025-02-27 05:36:35.615,6436098,15797252,0,[B@503d56b5,32769,40,3499142776,139467599,283673,
2025-02-27 05:36:35.695,6436238,15941531,0,[B@72bca894,32769,56,3582282261,546837659,724411,
2025-02-27 05:36:35.875,6436097,15941532,0,[B@433ffad1,32769,24,3289793332,134749706,731667,
2025-02-27 05:36:35.945,6436096,16291580,0,[B@1fc793c2,32769,56,3673401062,544735934,2123372,
2025-02-27 05:36:36.245,6436096,16169115,0,[B@2575f671,32769,16,4019936545,125830628,2971535,
2025-02-27 05:36:36.695,6436098,16291581,0,[B@329a1243,32769,24,3392188189,354950977,2171965,
2025-02-27 05:36:36.715,6436097,15887025,0,[B@ecf9fb3,32769,40,3367583215,276828300,1559414,
2025-02-27 05:36:37.595,6436097,16169116,0,[B@2d35442b,32769,8,3424598997,163591212,2684616,
2025-02-27 05:36:37.815,6436097,16291582,0,[B@27f9e982,32769,16,4112272841,125874487,2177307,
2025-02-27 05:36:37.795,6436098,15887026,0,[B@4593ff34,32769,16,3951508075,125859113,1560911,
2025-02-27 05:36:37.945,6436238,16169117,0,[B@37d3d232,32769,8,3407188560,163668304,2702018,
2025-02-27 05:36:38.055,6436096,16169118,0,[B@30c0ccff,32769,56,3750069080,542114576,2748263,
2025-02-27 05:36:38.285,6436096,16291583,0,[B@581d969c,32769,40,3434856275,419955024,2223613,
2025-02-27 05:36:38.135,6436098,15887027,0,[B@22db8f4,32769,16,3969341689,125851901,1603955,
2025-02-27 05:36:38.375,6436098,15941533,0,[B@2b46a8c1,32769,16,4212135682,125841085,796276,
2025-02-27 05:36:38.375,6436226,15887028,0,[B@1d572e62,32769,56,4294967295,545785051,1674205,
2025-02-27 05:36:38.407,6436138,829019839,0,[B@29caf222,32769,40,3536210493,559423195,2801615,
2025-02-27 05:36:38.255,6436096,15797253,0,[B@46cf05f7,32769,16,4294967295,125847383,323848,
2025-02-27 05:36:38.555,6436098,15887029,0,[B@5851bd4f,32769,24,4213134247,403181109,1342403,
2025-02-27 05:36:38.885,6436096,15797254,0,[B@7cd1ac19,32769,56,4294967295,541591166,726,
2025-02-27 05:36:39.033,6436097,829019840,0,[B@2f40a43,32769,24,3479667490,245368942,1342916,
2025-02-27 05:36:38.995,6436098,16291584,0,[B@3caa4757,32769,24,3478596569,134747747,2261011,
2025-02-27 05:36:39.215,6436096,15887030,0,[B@69c43e48,32769,8,4061394995,163601334,1397760,
2025-02-27 05:36:39.235,6436097,15797255,0,[B@1804f60d,32769,8,3860227961,163591866,9140,
2025-02-27 05:36:39.465,6436096,16291585,0,[B@3a80515c,32769,16,4195829511,125906397,2307060,
2025-02-27 05:36:39.435,6436238,15887031,0,[B@547e29a4,32769,16,3556952974,125876524,1409950,
2025-02-27 05:36:40.135,6436097,15797256,0,[B@1c807b1d,32769,40,3250565053,184026325,21260,
2025-02-27 05:36:40.215,6436098,15887032,0,[B@238b521e,32769,16,4060405681,125831287,1410850,
2025-02-27 05:36:40.215,6436096,16169119,0,[B@1b39fd82,32769,24,3861869245,301467709,2862199,
2025-02-27 05:36:40.385,6436097,16291586,0,[B@3e2fc448,32769,56,3803878924,544738565,2333302,
2025-02-27 05:36:40.555,6436098,15941534,0,[B@21680803,32769,8,3826109468,163590715,798324,
2025-02-27 05:36:40.775,6436098,15797257,0,[B@588ab592,32769,8,3440048503,163667039,22576,
2025-02-27 05:36:40.885,6436238,15797258,0,[B@c8b96ec,32769,24,4113656016,294133692,98504,
2025-02-27 05:36:40.895,6436097,16169120,0,[B@4cc61eb1,32769,8,3691930104,163591947,2922814,
2025-02-27 05:36:41.085,6436238,16169121,0,[B@2d8f2f3a,32769,40,3381651647,184027660,2949378,
2025-02-27 05:36:41.435,6436238,15797259,0,[B@2024293c,32769,8,3978200541,163640861,131062,
2025-02-27 05:36:41.575,6436097,16169122,0,[B@7048f722,32769,40,3807645242,184032901,2972565,
2025-02-27 05:36:41.695,6436097,15797260,0,[B@c074c0c,32769,16,3263234932,125856644,162547,
2025-02-27 05:36:41.695,6436097,15887033,0,[B@58a55449,32769,40,3685339363,137366812,1451599,
2025-02-27 05:36:42.078,6436226,829019841,0,[B@5949eba8,32769,24,3580655109,83368566,2998588,
2025-02-27 05:36:42.205,6436096,16169123,0,[B@6e0ff644,32769,16,3432789125,125884051,2686220,
2025-02-27 05:36:42.095,6436098,15887034,0,[B@58dea0a5,32769,56,3752201888,547358058,1491761,
2025-02-27 05:36:42.235,6436097,15941535,0,[B@2a2bb0eb,32769,24,4048394901,294132554,874305,
2025-02-27 05:36:42.395,6436098,15797261,0,[B@3c291aad,32769,56,3700416500,546310527,198343,
2025-02-27 05:36:42.413,6436226,829019842,0,[B@2d0566ba,32769,40,3571284235,934284398,1540748,
2025-02-27 05:36:42.415,6436096,16291587,0,[B@733037,32769,8,3499635414,163644349,2334978,
2025-02-27 05:36:42.715,6436096,15887035,0,[B@7728643a,32769,40,4189771448,558369316,1567633,
2025-02-27 05:36:42.735,6436238,15887036,0,[B@320e400,32769,40,4255457511,276832116,1588153,
2025-02-27 05:36:42.875,6436226,15887037,0,[B@5167268,32769,40,3470845327,419955121,1663431,
2025-02-27 05:36:43.035,6436098,15941536,0,[B@1cfd1875,32769,8,4053612605,163652584,914764,
2025-02-27 05:36:42.895,6436097,16169124,0,[B@28c0b664,32769,16,3422809205,125886314,2692295,
2025-02-27 05:36:43.044,6436098,829019844,0,[B@2c444798,32769,16,3271888632,46188037,2013317,
2025-02-27 05:36:43.031,6436098,829019843,0,[B@1af7f54a,32769,40,3553456167,726666505,958520,
2025-02-27 05:36:43.169,6436098,829019846,0,[B@6ebd78d1,32769,8,3674663708,285246461,976325,
2025-02-27 05:36:43.226,6436098,829019847,0,[B@436390f4,32769,56,4041185975,339743822,252984,
2025-02-27 05:36:43.175,6436097,16169125,0,[B@4d157787,32769,40,3552184222,137371089,2712415,
2025-02-27 05:36:43.168,6436098,829019845,0,[B@68ed96ca,32769,8,3341237400,285285619,2718376,
2025-02-27 05:36:43.395,6436097,15887038,0,[B@6d1310f6,32769,56,4206465045,546308664,1343014,
2025-02-27 05:36:43.647,6436098,829019848,0,[B@3228d990,32769,24,3964800011,484450138,2085237,
2025-02-27 05:36:43.695,6436097,15941537,0,[B@54e7391d,32769,24,4282061226,135271704,989168,
2025-02-27 05:36:44.010,6436098,829019849,0,[B@50b8ae8d,32769,16,3944481857,46159244,1410043,
2025-02-27 05:36:43.965,6436238,16169126,0,[B@255990cc,32769,8,3590409500,163584839,2747891,
2025-02-27 05:36:43.925,6436097,16291588,0,[B@51c929ae,32769,16,3263234932,125898982,2152722,
2025-02-27 05:36:44.245,6436096,16169127,0,[B@3c8bdd5b,32769,8,3374297953,163663486,2772514,
2025-02-27 05:36:44.385,6436097,16291589,0,[B@29d2d081,32769,16,3240141194,125837354,2165892,
2025-02-27 05:36:44.405,6436238,16169128,0,[B@40e4ea87,32769,16,3389971068,125926228,2785218,
2025-02-27 05:36:44.295,6436098,15941538,0,[B@58783f6c,32769,8,3458260425,163654325,671678,
2025-02-27 05:36:44.415,6436098,15797262,0,[B@3a7b503d,32769,24,3344595984,245367206,293081,
2025-02-27 05:36:44.495,6436096,15887039,0,[B@512d92b,32769,40,3230015239,139461942,1447759,
2025-02-27 05:36:44.545,6436097,16169129,0,[B@62c5bbdc,32769,8,3255561408,163673961,2816961,
2025-02-27 05:36:44.529,6436098,829019850,0,[B@7bdf6bb7,32769,56,4037735091,294653713,2796758,
2025-02-27 05:36:44.795,6436098,16291590,0,[B@1bc53649,32769,8,3650750022,163619832,2200780,
2025-02-27 05:36:44.655,6436098,15941539,0,[B@88d6f9b,32769,8,3248629912,163623294,746061,
2025-02-27 05:36:44.955,6436097,15797263,0,[B@47d93e0d,32769,40,3367583215,558369357,309635,
2025-02-27 05:36:45.275,6436098,16169130,0,[B@475b7792,32769,40,3569964007,137366685,2846293,
2025-02-27 05:36:45.815,6436096,15797264,0,[B@751e664e,32769,16,3516227879,125916836,2306,
2025-02-27 05:36:45.895,6436136,15941540,0,[B@160c3ec1,32769,56,3522950174,545264810,798153,
2025-02-27 05:36:46.025,6436096,16291591,0,[B@182b435b,32769,8,3910849463,163625776,2237842,
2025-02-27 05:36:46.205,6436096,16169131,0,[B@4d0402b,32769,40,3586937347,139462084,2917811,
2025-02-27 05:36:46.195,6436097,15797265,0,[B@2fa7ae9,32769,8,3910625652,163675223,44283,
2025-02-27 05:36:46.215,6436097,15941541,0,[B@7577b641,32769,40,3615866090,184028556,870536,
2025-02-27 05:36:46.272,6436136,829019851,0,[B@3704122f,32769,56,4143161857,185075650,56773,
2025-02-27 05:36:46.305,6436096,16291592,0,[B@3153ddfc,32769,16,3255096624,125922783,2269786,
2025-02-27 05:36:46.855,6436238,15797266,0,[B@60afd40d,32769,40,4294352608,904924176,116249,
2025-02-27 05:36:46.945,6436238,15941542,0,[B@28a2a3e7,32769,40,3300302814,904927093,902533,
2025-02-27 05:36:46.975,6436136,829019852,0,[B@3f2049b6,32769,8,3255699917,285214419,972777,
2025-02-27 05:36:47.245,6436098,15941543,0,[B@10b3df93,32769,16,3951508075,125863974,673457,
2025-02-27 05:36:47.205,6436096,15797267,0,[B@ea27e34,32769,8,4294967295,163621052,159975,
2025-02-27 05:36:47.385,6436238,15797268,0,[B@33a2499c,32769,40,3382539585,605553420,191436,
2025-02-27 05:36:47.425,6436098,15887040,0,[B@e72dba7,32769,8,3834467612,163665231,1510328,
2025-02-27 05:36:47.275,6436098,16169132,0,[B@33c2bd,32769,40,3486497306,184025322,2970317,
2025-02-27 05:36:47.485,6436098,16291593,0,[B@1dfd5f51,32769,40,3569964007,137364775,2339568,
2025-02-27 05:36:47.505,6436238,15941544,0,[B@3c321bdb,32769,16,3240726979,125917126,709985,
2025-02-27 05:36:47.545,6436096,15941545,0,[B@24855019,32769,8,3541250753,163651767,674191,
2025-02-27 05:36:47.545,6436096,15887041,0,[B@3abd581e,32769,16,3759957850,125908991,1555155,
2025-02-27 05:36:47.765,6436098,15797269,0,[B@4d4d8fcf,32769,40,3892171870,276830589,199695,
2025-02-27 05:36:47.855,6436097,16169133,0,[B@610db97e,32769,8,3860227961,163615254,2997216,
2025-02-27 05:36:48.295,6436238,16169134,0,[B@6f0628de,32769,16,4111512429,125837147,2684700,
2025-02-27 05:36:48.455,6436098,16169135,0,[B@3fabf088,32769,16,3858833555,125883099,2742923,
2025-02-27 05:36:48.135,6436238,15887042,0,[B@1e392345,32769,40,4243585110,562567303,1629494,
2025-02-27 05:36:48.415,6436096,15887043,0,[B@12f3afb5,32769,40,3434856275,904927823,1655716,
2025-02-27 05:36:48.595,6436097,16291594,0,[B@4ced35ed,32769,8,3424598997,163633114,2013904,
2025-02-27 05:36:48.695,6436098,15941546,0,[B@2c22a348,32769,56,3572251284,545264159,755304,
2025-02-27 05:36:48.695,6436097,15797270,0,[B@7bd69e82,32769,16,3617348653,125854125,241783,
2025-02-27 05:36:49.075,6436238,16169136,0,[B@74d7184a,32769,8,3240098055,163591075,2773911,
2025-02-27 05:36:49.090,6436096,829019853,0,[B@51b01960,32769,16,3255092048,453029324,2836968,
2025-02-27 05:36:49.195,6436238,16291595,0,[B@6831d8fd,32769,16,3994907905,125906975,2015388,
2025-02-27 05:36:49.275,6436098,16169137,0,[B@27dc79f7,32769,16,3399443272,125910132,2881170,
2025-02-27 05:36:49.075,6436238,15887044,0,[B@6b85300e,32769,40,3919933381,558368901,1343967,
2025-02-27 05:36:49.115,6436098,15887045,0,[B@3aaf4f07,32769,16,3340563870,125914332,1344374,
2025-02-27 05:36:49.280,6436096,829019854,0,[B@5cbf9e9f,32769,40,3941660192,605558673,1377115,
2025-02-27 05:36:49.485,6436098,15941547,0,[B@18e8473e,32769,8,3943899779,163598144,800589,
2025-02-27 05:36:49.525,6436097,15797271,0,[B@5a2f016d,32769,40,3304491451,277348422,298420,
2025-02-27 05:36:49.375,6436098,16291596,0,[B@1a38ba58,32769,16,4087046014,125865456,2029899,
2025-02-27 05:36:49.795,6436096,15887046,0,[B@3ad394e6,32769,40,3472504021,276826046,1408712,
2025-02-27 05:36:49.825,6436238,15941548,0,[B@6058e535,32769,16,4229539529,125844912,873215,
2025-02-27 05:36:50.565,6436238,16169138,0,[B@42deb43a,32769,8,3817879057,163675141,2950802,
2025-02-27 05:36:50.625,6436098,16169139,0,[B@1deb2c43,32769,56,3605128214,544215874,2974901,
2025-02-27 05:36:50.805,6436238,16291597,0,[B@3bb9efbc,32769,8,3725178667,163582997,2058483,
2025-02-27 05:36:50.595,6436238,15887047,0,[B@1cefc4b3,32769,40,3402756141,277354822,1412145,
2025-02-27 05:36:50.675,6436096,15887048,0,[B@2b27cc70,32769,56,3890108823,544214770,1481050,
2025-02-27 05:36:50.955,6436096,15797272,0,[B@6f6a7463,32769,56,3673401062,545260802,301,
2025-02-27 05:36:50.935,6436098,16291598,0,[B@1bdaa23d,32769,16,3683342209,125843540,2113954,
2025-02-27 05:36:51.075,6436096,16169140,0,[B@79f227a9,32769,16,3507749613,125882437,3003677,
2025-02-27 05:36:51.075,6436098,16291599,0,[B@6ca320ab,32769,40,3904308561,907022874,2189322,
2025-02-27 05:36:51.285,6436098,15797273,0,[B@50d68830,32769,8,3408653972,163633368,57946,
2025-02-27 05:36:51.445,6436098,15887049,0,[B@1e53135d,32769,16,3407622311,125910656,1493077,
2025-02-27 05:36:51.475,6436098,15941549,0,[B@7674a051,32769,56,3700416500,544218407,918945,
2025-02-27 05:36:51.555,6436097,16169141,0,[B@3a7704c,32769,56,4286884123,547361395,2685178,
2025-02-27 05:36:51.645,6436096,16291600,0,[B@6754ef00,32769,8,4061394995,163592601,2261473,
2025-02-27 05:36:51.725,6436238,16169142,0,[B@619bd14c,32769,40,4087756035,277352619,2754700,
2025-02-27 05:36:51.785,6436097,15797274,0,[B@323e8306,32769,40,3807645242,558374485,93756,
2025-02-27 05:36:51.845,6436097,15887050,0,[B@a23a01d,32769,16,3341485463,125864967,1556333,
2025-02-27 05:36:52.035,6436097,15941550,0,[B@4acf72b6,32769,56,3565713394,541594704,967974,
2025-02-27 05:36:52.048,6436226,829019855,0,[B@7561db12,32769,40,3571284235,934284398,2813542,
2025-02-27 05:36:52.255,6436098,16291601,0,[B@3301500b,32769,40,4022216067,277350137,2298622,
2025-02-27 05:36:52.285,6436098,16169143,0,[B@24b52d3e,32769,40,3684976068,605552732,2831229,
2025-02-27 05:36:52.185,6436098,15797275,0,[B@15deb1dc,32769,8,3389341402,163677173,162951,
2025-02-27 05:36:52.295,6436096,15941551,0,[B@6e9c413e,32769,40,3733765190,700454282,671333,
2025-02-27 05:36:52.415,6436098,15887051,0,[B@57a4d5ee,32769,40,3553456167,276832017,1605291,
2025-02-27 05:36:52.595,6436098,16291602,0,[B@5af5def9,32769,16,3271888632,125912399,2318558,
2025-02-27 05:36:52.655,6436097,16169144,0,[B@3a45c42a,32769,40,3606973570,907020143,2851537,
2025-02-27 05:36:52.475,6436238,15797276,0,[B@36dce7ed,32769,8,3308121763,163606648,192817,
2025-02-27 05:36:52.635,6436097,15797277,0,[B@47a64f7d,32769,24,3611997405,241176210,239253,
2025-02-27 05:36:52.895,6436098,15941552,0,[B@33d05366,32769,56,3517443774,541072248,706678,
2025-02-27 05:36:52.995,6436238,16291603,0,[B@27a0a5a2,32769,8,3590409500,163581617,2014224,
2025-02-27 05:36:53.095,6436238,16169145,0,[B@7692cd34,32769,56,3387174274,542642169,2927857,
2025-02-27 05:36:53.081,6436098,829019856,0,[B@33aa93c,32769,16,3391982954,46176270,2853338,
2025-02-27 05:36:53.115,6436096,16169146,0,[B@32c0915e,32769,8,3491684310,163587779,2987677,
2025-02-27 05:36:53.155,6436096,16291604,0,[B@106faf11,32769,16,3340727143,125910450,2064089,
2025-02-27 05:36:53.165,6436098,15941553,0,[B@70f43b45,32769,16,3406524391,125910643,775906,
2025-02-27 05:36:53.315,6436096,15797278,0,[B@26d10f2e,32769,8,4128834896,163640039,304892,
2025-02-27 05:36:53.395,6436098,15887052,0,[B@10ad20cb,32769,40,4053909664,277349271,1643267,
2025-02-27 05:36:53.491,6436136,829019857,0,[B@7dd712e8,32769,56,3520077889,187172667,805218,
2025-02-27 05:36:53.575,6436098,16169147,0,[B@2c282004,32769,16,3491338506,125887229,2684445,
2025-02-27 05:36:53.735,6436097,16291605,0,[B@22ee2d0,32769,40,3685339363,137367704,2114317,
2025-02-27 05:36:53.775,6436098,15941554,0,[B@7bfc3126,32769,16,3616485322,125910531,857163,
2025-02-27 05:36:53.915,6436097,15797279,0,[B@3e792ce3,32769,40,3552184222,605559035,81,
2025-02-27 05:36:53.975,6436098,15887053,0,[B@53bc1328,32769,24,4162243688,135271790,1662422,
2025-02-27 05:36:54.105,6436096,16169148,0,[B@26f143ed,32769,40,3654675044,907020955,2747629,
2025-02-27 05:36:54.295,6436098,829019858,0,[B@3c1e3314,32769,8,4294967295,423681935,2769970,
2025-02-27 05:36:54.475,6436098,15941555,0,[B@4b770e40,32769,16,4194622729,125854849,887468,
2025-02-27 05:36:54.835,6436238,16169149,0,[B@78e16155,32769,16,4095060170,125906889,2815692,
2025-02-27 05:36:54.965,6436097,16291606,0,[B@54a3ab8f,32769,40,3251179769,559417298,2157498,
2025-02-27 05:36:55.085,6436097,16169150,0,[B@1968a49c,32769,8,3910625652,163674716,2833461,
2025-02-27 05:36:55.205,6436238,16169151,0,[B@6a1ebcff,32769,24,3881100427,134219966,2838241,
2025-02-27 05:36:55.285,6436238,16291607,0,[B@19868320,32769,56,3582282261,543688132,2195731,
2025-02-27 05:36:55.415,6436096,16291608,0,[B@50b0bc4c,32769,8,3910849463,163642440,2242239,
2025-02-27 05:36:55.715,6436097,15797280,0,[B@c20be82,32769,24,4033812434,354947977,61922,
2025-02-27 05:36:56.035,6436238,15797281,0,[B@13c612bd,32769,40,4255457511,562562027,110003,
2025-02-27 05:36:56.525,6436098,15797282,0,[B@3ef41c66,32769,56,3267297216,544736358,175871,
2025-02-27 05:36:56.295,6436097,16291609,0,[B@6b739528,32769,8,3960651833,163625680,2305429,
2025-02-27 05:36:56.445,6436238,16291610,0,[B@622ef26a,32769,56,3349788192,545788663,2014750,
2025-02-27 05:36:56.775,6436097,16169152,0,[B@41de5768,32769,40,3518819519,562566073,2855845,
2025-02-27 05:36:57.265,6436238,16291611,0,[B@5f577419,32769,8,3658381592,163657152,2018408,
2025-02-27 05:36:57.475,6436097,16291612,0,[B@28fa700e,32769,8,3927639179,163591824,2077890,
2025-02-27 05:36:57.595,6436238,15887054,0,[B@3d526ad9,32769,40,3959256769,277354083,1343020,
2025-02-27 05:36:57.658,6436238,829019859,0,[B@e041f0c,32769,40,4087756035,277352619,1393089,
2025-02-27 05:36:57.935,6436097,15887055,0,[B@6a175569,32769,40,3385870223,904929250,1455717,
2025-02-27 05:36:58.035,6436098,15941556,0,[B@11963225,32769,24,4164443997,135273300,942878,
2025-02-27 05:36:58.295,6436097,15887056,0,[B@3f3c966c,32769,8,3860227961,163677123,1506563,
2025-02-27 05:36:58.315,6436098,15941557,0,[B@11ee02f8,32769,40,3499142776,559947188,1003094,
2025-02-27 05:36:58.495,6436097,15797283,0,[B@4102b1b1,32769,40,3304491451,277350124,233265,
2025-02-27 05:36:58.335,6436098,16291613,0,[B@61a5b4ae,32769,8,3650750022,163651009,2111889,
2025-02-27 05:36:58.645,6436097,16169153,0,[B@3a71c100,32769,16,3960329587,125845401,2916193,
2025-02-27 05:36:58.795,6436097,16291614,0,[B@5b69fd74,32769,16,3793420844,125874718,2135812,
2025-02-27 05:36:58.635,6436096,15887057,0,[B@f325091,32769,40,3420633041,559418005,1509991,
2025-02-27 05:36:58.655,6436097,15797284,0,[B@437e951d,32769,8,3742233692,163667390,290988,
2025-02-27 05:36:58.655,6436098,15941558,0,[B@77b325b3,32769,8,3927367225,163585254,672273,
2025-02-27 05:36:58.770,6436096,829019860,0,[B@63a5e46c,32769,16,3274364629,184614396,714948,
2025-02-27 05:36:58.927,6436138,829019861,0,[B@7e8e8651,32769,40,3536210493,559423195,1525878,
2025-02-27 05:36:59.035,6436097,15941559,0,[B@49ef32e0,32769,8,3440529273,163588235,763551,
2025-02-27 05:36:59.195,6436238,15941560,0,[B@271f18d3,32769,8,3826378611,163597075,817050,
2025-02-27 05:36:58.978,6436226,829019862,0,[B@6bd51ed8,32769,8,4195898730,595607481,300687,
2025-02-27 05:36:59.235,6436238,15887058,0,[B@61e3a1fd,32769,8,3240098055,163676211,1564428,
2025-02-27 05:36:59.255,6436098,15941561,0,[B@51abf713,32769,8,3474921802,163669781,844871,
2025-02-27 05:36:58.865,6436097,16169154,0,[B@eadb475,32769,24,4048394901,245373668,2944101,
2025-02-27 05:36:59.515,6436096,15887059,0,[B@4d4d48a6,32769,40,3586937347,700449694,1575052,
2025-02-27 05:36:59.495,6436238,15797285,0,[B@315df4bb,32769,40,4271765990,137370450,311153,
2025-02-27 05:36:59.805,6436098,15797286,0,[B@3fc08eec,32769,56,3700416500,543169359,382,
